,"Productions agricoles francaises conventionnelles
"Luzerne, conventionnel, pour l'alimentation des animaux, à la ferme, France","Alfalfa, conventional, for animal feeding, at farm gate {FR} U",Culture,Agricultural\Plant production\Roughage\Transformation,2.53E-02,2.49E-01,1.61E-09,5.38E-03,2.29E-04,2.06E-09,9.64E-10,1.33E-10,2.18E-04,2.11E-05,3.94E-03,4.14E-04,1.96E+00,7.81E+01,2.03E-02,1.11E+00,7.61E-07,4.90E-05,1.53E-01,9.63E-02
"Luzerne, moyenne conventionnelle, nationale, à la ferme, France","Alfalfa, conventional, national average, at farm gate {FR} U",Culture,Agricultural\Plant production\Roughage\Transformation,2.51E-02,2.29E-01,2.29E-09,5.27E-03,3.80E-04,3.66E-09,2.22E-09,1.51E-10,4.41E-04,2.43E-05,3.54E-03,9.85E-04,3.33E+00,7.02E+01,2.98E-02,1.15E+00,8.60E-07,5.56E-05,1.43E-01,8.54E-02
"Maïs grain, conventionnel, 28% d'humidité, moyenne nationale, alimentation animale, à la ferme, France","Maize grain, conventional, 28% moisture, national average, animal feed, at farm gate {FR} U",Culture,Agricultural\Plant production\Cereals\Transformation,6.50E-02,3.56E-01,1.10E-08,4.05E-02,1.19E-03,5.38E-08,7.06E-09,5.54E-10,7.86E-03,9.77E-05,3.38E-03,3.56E-02,1.99E+01,4.95E+01,5.50E-01,2.35E+00,1.39E-06,1.07E-04,2.98E-01,5.79E-02
"Maïs grain, conventionnel, 28% d'humidité, moyenne nationale, avec empreinte eau, alimentation animale, à la ferme, France","Maize grain, conventional, 28% moisture, national average, with water footprint, animal feed, at farm gate {FR} U",Culture,Agricultural\Plant production\Cereals\Transformation,6.53E-02,3.56E-01,1.10E-08,4.05E-02,1.19E-03,5.38E-08,7.06E-09,5.54E-10,7.86E-03,9.77E-05,3.38E-03,3.56E-02,1.99E+01,4.95E+01,6.00E-01,2.35E+00,1.39E-06,1.07E-04,2.98E-01,5.79E-02
"Maïs grain, levier culture intermédiaire systématique, à la ferme, France","Grain maize, systematic cover cropping scenario, at farm gate {FR} U",Culture,Agricultural\Plant production\Cereals\Transformation,7.38E-02,3.55E-01,1.65E-08,6.73E-02,1.16E-03,5.96E-08,1.03E-08,8.09E-10,8.98E-03,1.38E-04,2.60E-03,3.93E-02,2.28E+01,5.49E+01,9.35E-01,2.98E+00,1.56E-06,9.99E-05,2.91E-01,6.38E-02
"Maïs grain, levier légumineuse dans rotation, à la ferme, France","Grain maize, protein crop scenario, at farm gate {FR} U",Culture,Agricultural\Plant production\Cereals\Transformation,7.19E-02,3.40E-01,1.47E-08,6.65E-02,1.09E-03,5.64E-08,9.83E-09,7.87E-10,8.50E-03,1.35E-04,3.85E-03,3.73E-02,2.01E+01,5.18E+01,9.27E-01,2.81E+00,1.43E-06,9.44E-05,2.79E-01,6.06E-02
"Maïs grain, scénario de base, à la ferme, France","Grain maize, basis scenario without lever, at farm gate {FR} U",Culture,Agricultural\Plant production\Cereals\Transformation,7.64E-02,3.71E-01,1.51E-08,6.69E-02,1.22E-03,6.14E-08,1.20E-08,8.16E-10,9.29E-03,1.38E-04,3.86E-03,4.08E-02,2.01E+01,5.46E+01,9.43E-01,2.94E+00,1.50E-06,1.00E-04,3.07E-01,6.38E-02
"Maquereau Atlantique, Scomber scombrus, atlantique nord est, chalut pélagique, au débarquement, Pays-Bas","Atlantic Mackerel, Scomber scombrus, NEA, Pelagic Trawl, average, at landing {NL} U",Pêche,Agricultural\Animal production\Fish\Transformation,9.65E-02,5.77E-01,4.30E-08,4.71E-03,1.21E-02,1.27E-07,2.14E-09,3.23E-10,1.66E-02,2.25E-05,4.04E-03,4.39E-02,3.21E+00,6.75E-01,1.51E-02,7.03E+00,1.50E-06,7.50E-04,5.75E-01,1.20E-03
"Melon conventionnel, moyenne nationale, à la ferme, France","Melon, conventional, national average, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,3.14E-02,1.72E-01,3.91E-09,3.95E-02,5.85E-04,9.76E-09,9.19E-09,4.71E-10,1.19E-03,8.20E-05,2.10E-03,3.60E-03,2.08E+00,2.18E+01,7.53E-01,3.60E+00,2.00E-06,2.59E-04,1.71E-01,2.08E-04
"Melon conventionnel, plein champ, à la ferme, France","Melon, open field, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,2.89E-02,1.51E-01,3.47E-09,3.71E-02,5.00E-04,8.17E-09,7.51E-09,4.34E-10,1.02E-03,8.04E-05,2.13E-03,2.98E-03,1.93E+00,2.25E+01,7.38E-01,3.18E+00,1.72E-06,1.23E-04,1.51E-01,1.79E-04
"Melon conventionnel, sous chenille, à la ferme, France","Melon, under low tunnel, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,4.22E-02,2.53E-01,5.62E-09,4.87E-02,9.18E-04,1.49E-08,1.07E-08,6.05E-10,1.90E-03,1.06E-04,2.75E-03,5.88E-03,2.99E+00,2.43E+01,8.90E-01,5.29E+00,2.43E-06,2.55E-04,2.52E-01,2.82E-04
"Melon conventionnel, sous tunnel, à la ferme, France","Melon, protected crop, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,4.53E-02,2.99E-01,6.62E-09,5.38E-02,1.09E-03,2.11E-08,2.67E-08,7.18E-10,2.16E-03,6.66E-05,8.97E-04,7.63E-03,2.53E+00,1.00E+01,7.32E-01,6.20E+00,4.62E-06,1.85E-03,2.97E-01,4.46E-04
"Moules, avec la coquille, au port, France","Mussels, with shell, at farm gate {FR} U",Aquaculture,Agricultural\Animal production\Seafood\Transformation,5.67E-02,4.74E-01,8.90E-09,4.90E-02,5.48E-03,1.92E-08,3.35E-09,3.04E-10,4.37E-03,6.79E-05,1.77E-03,1.91E-02,3.02E+00,5.67E+01,8.76E-02,7.70E+00,2.52E-06,5.71E-03,4.68E-01,7.68E-04
"Noix conventionnelle, en coque séchée, moyenne nationale, à la ferme, France","Walnut, dried inshell, conventional, national average, at farm gate {FR} U",Culture,Agricultural\Plant production\Nuts\Transformation,2.39E-01,1.50E+00,6.59E-08,1.36E-01,6.14E-03,1.24E-07,2.29E-08,8.77E-10,1.96E-02,2.28E-04,7.04E-03,8.07E-02,1.98E+01,3.19E+02,4.32E+00,1.64E+01,1.82E-05,5.26E-04,1.50E+00,5.47E-04
"Noix conventionnelle, en coque séchée, variétés à fructification latérale, à la ferme, France","Walnut, dried inshell, varieties with lateral fructification, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Nuts\Transformation,1.72E-01,1.18E+00,6.79E-08,1.14E-01,4.38E-03,8.83E-08,1.57E-08,6.02E-10,1.38E-02,1.41E-04,4.59E-03,5.67E-02,1.70E+01,1.67E+02,3.52E+00,1.37E+01,1.17E-05,3.99E-04,1.18E+00,3.84E-04
"Noix conventionnelle, en coque séchée, variétés traditionnelles, à la ferme, France","Walnut, dried inshell, traditional varieties, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Nuts\Transformation,2.62E-01,1.61E+00,6.53E-08,1.43E-01,6.72E-03,1.36E-07,2.54E-08,9.69E-10,2.15E-02,2.57E-04,7.86E-03,8.87E-02,2.07E+01,3.69E+02,4.59E+00,1.73E+01,2.03E-05,5.68E-04,1.61E+00,6.01E-04
"Oeuf, moyenne nationale, à la ferme, France","Egg, conventionnal, national average, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,,,,,,,,,,,,,,,,,,,,
"Oeuf, production conventionnelle, intérieur, cage règles 2012, à la ferme, France","Egg, conventional, indoor production, cage 2012 rules, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,,,,,,,,,,,,,,,,,,,,
"Oeuf, système conventionnel, en plein air, à la ferme, France","Egg, conventional, outdoor system, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,,,,,,,,,,,,,,,,,,,,
"Oeuf, système conventionnel, intérieur, au sol, à la ferme, France","Egg, conventional, indoor system, non-cage, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,,,,,,,,,,,,,,,,,,,,
"Oeuf, système conventionnel, intérieur, en cage, à la ferme, France","Egg, conventional, indoor system, cage, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,,,,,,,,,,,,,,,,,,,,
"Oignon conventionnel, jour court semé, à la ferme , France","Onion, short day sown, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,1.54E-02,6.62E-02,1.97E-09,2.61E-02,2.59E-04,6.47E-09,3.58E-09,1.33E-10,9.34E-04,2.58E-05,1.36E-03,3.19E-03,2.52E+00,1.15E+01,3.27E-01,1.07E+00,1.12E-06,4.90E-05,6.61E-02,9.37E-05
"Oignon conventionnel, jour long planté, à la ferme, France","Onion, long-day planted, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,3.81E-02,1.51E-01,7.07E-09,7.31E-02,5.77E-04,1.42E-08,8.52E-09,3.13E-10,2.04E-03,6.01E-05,3.93E-03,7.02E-03,5.52E+00,2.77E+01,9.24E-01,2.69E+00,2.51E-06,1.13E-04,1.50E-01,2.06E-04
"Oignon conventionnel, jour long semé, à la ferme, France","Onion, long-day sown, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,1.43E-02,5.61E-02,3.32E-09,2.89E-02,2.21E-04,5.42E-09,2.84E-09,1.27E-10,7.81E-04,2.45E-05,1.22E-03,2.63E-03,2.13E+00,1.18E+01,3.65E-01,1.05E+00,9.71E-07,4.56E-05,5.60E-02,7.76E-05
"Oignon conventionnel, moyenne nationale, à la ferme, France","Onion, conventional, national average, at farm {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,1.68E-02,6.66E-02,3.56E-09,3.30E-02,2.60E-04,6.41E-09,3.48E-09,1.47E-10,9.22E-04,2.82E-05,1.50E-03,3.13E-03,2.51E+00,1.34E+01,4.17E-01,1.22E+00,1.14E-06,5.26E-05,6.65E-02,9.20E-05
"Orge de printemps, conventionnel, brassicole, à la ferme, France","Spring barley, conventional, malting quality, animal feed, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,6.66E-02,4.76E-01,5.97E-09,1.46E-02,1.48E-03,4.29E-08,6.88E-09,6.36E-10,6.75E-03,1.15E-04,5.11E-03,2.93E-02,7.06E+00,8.25E+01,1.88E-01,2.31E+00,1.73E-06,1.12E-04,3.79E-01,9.66E-02
"Orge de printemps, conventionnel, déclassé,  à la ferme, France","Spring barley, conventional, downgraded quality, animal feed, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,6.99E-02,5.21E-01,6.57E-09,1.60E-02,1.63E-03,4.71E-08,7.64E-09,7.00E-10,7.42E-03,1.26E-04,5.63E-03,3.23E-02,7.77E+00,9.08E+01,2.07E-01,2.54E+00,1.90E-06,1.23E-04,4.14E-01,1.06E-01
"Orge d'hiver, conventionnel, brassicole, à la ferme, France","Winter barley, conventional, malting quality, animal feed, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,5.97E-02,4.70E-01,8.23E-09,8.55E-03,1.41E-03,4.28E-08,6.99E-09,6.16E-10,6.36E-03,1.12E-04,4.66E-03,2.88E-02,5.76E+00,7.45E+01,1.13E-01,2.05E+00,1.59E-06,1.14E-02,3.71E-01,8.72E-02
"Orge, pour alimentation animale, conventionnel, moyenne nationale, France","Barley, feed grain, conventional, national average, animal feed, at farm gate {FR} U ",Culture,Agricultural\Plant production\Vegetables\Transformation,6.08E-02,4.55E-01,7.89E-09,9.43E-03,1.43E-03,4.22E-08,5.77E-09,6.65E-10,6.58E-03,1.23E-04,4.83E-03,2.88E-02,7.08E+00,7.76E+01,1.27E-01,2.11E+00,1.63E-06,2.25E-03,3.62E-01,9.09E-02
"Pêche conventionnelle, moyenne nationale, au verger, France","Peach, conventional, national average, at orchard {FR} U",Culture,Agricultural\Plant production\Fruits\Transformation,5.62E-02,1.53E-01,2.94E-09,4.80E-02,3.62E-04,4.43E-09,1.21E-08,2.32E-10,6.05E-04,4.39E-05,8.99E-03,1.79E-03,1.29E+01,1.47E+02,1.25E+00,2.25E+00,1.75E-06,6.18E-05,1.53E-01,5.66E-05
"Petit pois annuel pour transformation industrielle, conventionnel, moyenne nationale, à la ferme, France","Annual vining pea for industry, Conventional, National average, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,5.60E-02,3.18E-01,1.13E-08,6.16E-03,6.95E-04,3.77E-08,4.67E-09,4.93E-10,5.45E-03,8.97E-05,5.56E-03,2.36E-02,9.80E+00,7.10E+01,5.37E-01,2.18E+00,1.13E-06,6.16E-05,3.14E-01,3.63E-03
"Petite truite, 250-350g,  conventionnel, à la ferme, France","Small trout, 250-350g, conventional, at farm gate {FR} U",Aquaculture,Agricultural\Animal production\Fish\Transformation,1.44E+00,1.87E+00,1.90E-07,7.12E-01,8.99E-03,1.32E-07,1.95E-08,9.02E-10,1.32E-02,1.13E-02,4.39E-02,4.70E-02,6.37E+01,4.77E+01,1.31E+02,3.34E+01,7.05E-06,1.17E-02,1.76E+00,9.91E-02
"Poire conventionnelle, au verger, France","Pear, conventional, national average, at orchard {FR} U",Culture,Agricultural\Plant production\Fruits\Transformation,2.00E-02,7.86E-02,5.58E-09,2.98E-02,3.64E-04,4.90E-09,4.43E-09,2.01E-10,7.92E-04,1.39E-05,4.49E-04,2.90E-03,2.24E+00,1.22E+01,1.03E+00,1.40E+00,1.30E-06,4.64E-05,7.85E-02,3.67E-05
"Poire, à la ferme, Pays-Bas","Pear, at farm {NL} U",Culture,Agricultural\Plant production\Fruits\Transformation,2.35E-02,5.32E-02,2.41E-09,4.62E-03,5.01E-04,1.73E-08,4.30E-09,5.83E-10,2.45E-03,2.55E-05,1.75E-04,1.04E-02,2.43E+01,1.62E+01,5.10E-02,6.71E-01,6.77E-07,4.59E-04,5.27E-02,6.47E-05
"Poireau conventionnel, automne irrigué, à la ferme, France","Autumn irrigated leek, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,3.08E-02,1.54E-01,1.51E-08,7.87E-02,6.30E-04,1.07E-08,4.83E-08,3.61E-10,1.67E-03,1.54E-05,1.15E-03,6.80E-03,4.99E+00,4.11E+00,4.26E-01,2.95E+00,1.27E-06,8.15E-05,1.54E-01,5.78E-05
"Poireau conventionnel, hiver non irrigué, à la ferme, France","Leek, winter non-irrigated, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,2.23E-02,1.57E-01,8.58E-09,1.64E-02,5.59E-04,1.33E-08,1.30E-08,1.59E-10,1.98E-03,2.02E-05,1.25E-03,7.73E-03,6.24E+00,6.74E+00,4.43E-02,1.72E+00,1.42E-06,7.16E-05,1.57E-01,8.45E-05
"Poireau conventionnel, moyenne nationale, à la ferme, France","Leek, conventional, national average, at plant {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,2.75E-02,1.52E-01,9.31E-09,4.56E-02,5.80E-04,1.27E-08,2.96E-08,2.59E-10,1.89E-03,2.02E-05,1.18E-03,7.19E-03,8.35E+00,5.90E+00,2.34E-01,2.32E+00,1.44E-06,9.15E-05,1.52E-01,7.71E-05
"Poireau conventionnel, précoce planté, à la ferme, France","Leek, early planted, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,3.74E-02,1.35E-01,3.39E-09,8.77E-02,5.72E-04,1.28E-08,5.18E-08,4.11E-10,1.88E-03,2.51E-05,9.89E-04,6.07E-03,1.72E+01,5.13E+00,5.58E-01,3.32E+00,1.71E-06,1.56E-04,1.34E-01,7.85E-05
"Poireau conventionnel, précoce semé, à la ferme, France","Leek, early sown, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,3.84E-02,1.34E-01,6.86E-09,7.02E-02,5.80E-04,1.49E-08,5.23E-08,3.89E-10,2.22E-03,2.92E-05,1.20E-03,6.83E-03,2.28E+01,8.68E+00,3.41E-01,2.75E+00,1.73E-06,1.72E-04,1.34E-01,9.08E-05
"Pois de printemps, conventionnel, 15% d'humidité, aliment pour animaux, à la ferme, France","Spring pea, conventional, 15% moisture, animal feed, at farm gate, production {FR} U",Culture,Agricultural\Plant production\Legumes\Transformation,5.51E-02,3.44E-01,2.03E-08,1.82E-02,6.03E-04,9.64E-09,5.63E-09,8.81E-10,1.39E-03,1.69E-04,7.88E-03,4.92E-03,1.98E+01,1.22E+02,1.73E-01,1.87E+00,1.33E-06,6.01E-05,2.01E-01,1.43E-01
"Pois d'hiver, conventionnel, 15% d'humidité, à la ferme, France","Winter pea, conventional, 15% moisture, at farm gate {FR} U",Culture,Agricultural\Plant production\Legumes\Transformation,6.40E-02,3.92E-01,2.16E-08,1.68E-02,6.85E-04,1.12E-08,5.34E-09,1.34E-09,1.63E-03,2.74E-04,9.37E-03,5.85E-03,1.94E+01,1.45E+02,1.48E-01,1.97E+00,1.44E-06,6.45E-05,2.22E-01,1.70E-01
"Poivre noir, conventionnel, à la ferme, Vietnam","Black pepper, conventional, at farm gate {VN} U",Culture,Agricultural\Plant production\Fruits\Transformation,2.99E-01,2.46E+00,2.19E-08,1.96E-01,8.23E-03,2.99E-07,2.73E-08,7.03E-10,2.12E-02,3.45E-04,2.21E-02,1.31E-01,1.16E+01,2.34E+02,1.36E+00,1.49E+01,1.88E-05,4.43E-01,2.02E+00,2.29E-03
"Pomme à cidre, moyen conventionnel, national, au verger, France","Cider apple, conventional, national average, at orchard {FR} U",Culture,Agricultural\Plant production\Fruits\Transformation,1.35E-02,8.86E-02,5.06E-09,4.27E-03,2.43E-04,2.90E-09,1.74E-08,2.86E-10,4.42E-04,1.25E-05,8.99E-04,1.48E-03,1.94E+00,2.02E+01,9.25E-03,8.21E-01,1.06E-06,2.88E-05,8.85E-02,3.32E-05
"Pomme conventionnelle, moyenne nationale, au verger, France","Apple, conventional, national average, at orchard {FR} U",Culture,Agricultural\Plant production\Fruits\Transformation,1.58E-02,7.52E-02,7.78E-09,1.53E-02,3.84E-04,5.31E-09,4.23E-09,2.14E-10,6.86E-04,1.38E-05,3.43E-04,2.91E-03,6.93E+00,1.21E+01,4.27E-01,1.05E+00,9.99E-07,4.32E-03,7.08E-02,7.49E-05
"Pomme conventionnelle, non tolérante à la tavelure, au verger, France","Apple, conventional, non scab-tolerant, at orchard {FR} U",Culture,Agricultural\Plant production\Fruits\Transformation,1.58E-02,7.54E-02,8.12E-09,1.53E-02,3.84E-04,5.33E-09,4.27E-09,2.14E-10,6.89E-04,1.38E-05,3.39E-04,2.91E-03,7.10E+00,1.20E+01,4.25E-01,1.05E+00,1.00E-06,4.32E-03,7.10E-02,7.42E-05
"Pomme conventionnelle, tolérante tavelure, au verger, France","Apple, conventional, scab-tolerant, at orchard {FR} U",Culture,Agricultural\Plant production\Fruits\Transformation,1.52E-02,7.31E-02,4.76E-09,1.55E-02,3.84E-04,5.13E-09,3.85E-09,2.19E-10,6.63E-04,1.36E-05,3.84E-04,2.95E-03,5.45E+00,1.23E+01,4.48E-01,1.01E+00,9.64E-07,4.31E-03,6.87E-02,8.12E-05
"Pomme de terre fécule, moyenne conventionnel, national, à la ferme, France","Starch potato, conventional, national average, at farm gate {FR} U",Culture,Agricultural\Plant production\Roots and tubers\Transformation,1.13E-02,8.55E-02,1.99E-09,3.32E-03,2.62E-04,6.33E-09,3.57E-09,1.18E-10,9.62E-04,1.90E-05,7.74E-04,3.88E-03,2.06E+00,1.47E+01,2.31E-02,5.62E-01,4.97E-07,3.71E-05,6.82E-02,1.72E-02
"Pommes de terre, conventionnel, à usage industriel, à la ferme, France","Ware potato, conventional, for industrial use, at farm gate {FR} U",Culture,Agricultural\Plant production\Roots and tubers\Transformation,1.34E-02,9.40E-02,2.33E-09,1.03E-02,3.00E-04,7.45E-09,4.09E-09,1.30E-10,1.14E-03,2.15E-05,7.45E-04,4.61E-03,2.30E+00,1.50E+01,1.16E-01,7.50E-01,5.84E-07,4.40E-05,7.65E-02,1.75E-02
"Pommes de terre, conventionnel, mélange de variétés, moyenne nationale, à la ferme, France","Ware potato, conventional, variety mix, national average, at farm gate {FR} U",Culture,Agricultural\Plant production\Roots and tubers\Transformation,1.30E-02,9.22E-02,2.26E-09,9.16E-03,2.93E-04,7.23E-09,3.98E-09,1.28E-10,1.10E-03,2.10E-05,7.50E-04,4.46E-03,2.25E+00,1.49E+01,1.01E-01,7.16E-01,5.66E-07,4.27E-05,7.47E-02,1.74E-02
"Pommes de terre, conventionnel, pour le marché frais, autres variétés, à la ferme, France","Ware potato, conventional, for fresh market, other varieties, at farm gate {FR} U",Culture,Agricultural\Plant production\Roots and tubers\Transformation,1.35E-02,9.39E-02,2.33E-09,1.08E-02,3.00E-04,7.45E-09,4.09E-09,1.30E-10,1.14E-03,2.15E-05,7.45E-04,4.61E-03,2.30E+00,1.50E+01,1.22E-01,7.58E-01,5.82E-07,4.42E-05,7.63E-02,1.75E-02
"Pommes de terre, conventionnel, pour le marché frais, variétés à chair ferme, à la ferme, France","Ware potato, conventional, for fresh market, firm flesh varieties, at farm gate {FR} U",Culture,Agricultural\Plant production\Roots and tubers\Transformation,1.56E-02,1.06E-01,2.79E-09,1.33E-02,3.32E-04,8.03E-09,5.27E-09,1.58E-10,1.21E-03,2.59E-05,9.09E-04,4.84E-03,2.82E+00,1.75E+01,1.49E-01,8.94E-01,6.87E-07,5.27E-05,8.53E-02,2.04E-02
"Porc, Label Rouge, système plein air, à la ferme, France","Pig, Label Rouge, outdoor system, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,4.17E-01,2.34E+00,3.71E-08,3.83E-01,6.25E-03,4.76E-07,3.11E-08,2.14E-09,6.71E-02,3.93E-04,1.76E-02,2.93E-01,9.39E+01,1.69E+02,9.95E-01,1.82E+01,1.04E-05,4.15E-01,1.63E+00,2.99E-01
"Porc, conventionnel, Cahier des charges Porc bien-être, à la ferme, France","Pig, conventional, Porc Bien Etre, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,3.43E-01,2.55E+00,3.05E-08,2.54E-01,5.77E-03,3.43E-07,2.81E-08,1.88E-09,4.81E-02,3.63E-04,1.29E-02,2.08E-01,9.43E+01,1.58E+02,8.13E-01,1.42E+01,7.83E-06,1.05E+00,1.28E+00,2.12E-01
"Porc, conventionnel, fourniture d'aliments à la ferme, à la ferme, France","Pig, conventional, on-farm feed supply, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,3.71E-01,2.69E+00,2.79E-08,2.26E-01,6.07E-03,3.99E-07,2.72E-08,2.19E-09,5.76E-02,3.42E-04,1.46E-02,2.50E-01,8.36E+01,1.62E+02,7.58E-01,1.23E+01,7.56E-06,1.04E+00,1.24E+00,4.17E-01
"Porc, conventionnel, moyenne nationale, à la ferme, France","Pig, conventional, national average, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,3.52E-01,2.79E+00,3.68E-08,4.19E-01,6.34E-03,3.21E-07,3.14E-08,2.12E-09,4.46E-02,3.84E-04,1.32E-02,1.92E-01,8.94E+01,1.62E+02,9.51E-01,1.90E+01,1.06E-05,1.04E+00,1.47E+00,2.87E-01
"Porc moyen (97% porc, 3% truie de réforme), conventionnel, moyenne nationale, à la ferme, France","Mixt pig, conventional, national average, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,3.93E-01,3.08E+00,4.05E-08,4.90E-01,6.94E-03,3.63E-07,3.47E-08,2.35E-09,5.05E-02,4.25E-04,1.45E-02,2.18E-01,9.55E+01,1.79E+02,1.05E+00,2.15E+01,1.20E-05,1.16E+00,1.61E+00,3.10E-01
"Porc, Label Rouge, moyenne nationale (50% courette, 50% plein air), à la ferme, France","Pig, Label Rouge, national average, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,4.69E-01,3.63E+00,4.09E-08,4.07E-01,7.09E-03,4.94E-07,3.51E-08,2.29E-09,6.94E-02,4.19E-04,1.69E-02,3.02E-01,1.03E+02,1.76E+02,1.05E+00,2.01E+01,1.15E-05,1.01E+00,2.29E+00,3.32E-01
"Porc moyen (97% porc, 3% truie de réforme), Label Rouge, moyenne nationale (50% courette, 50% plein air), à la ferme, France","Mixt pig, Label Rouge, national average, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,5.13E-01,3.94E+00,4.49E-08,4.90E-01,7.69E-03,5.39E-07,3.87E-08,2.53E-09,7.58E-02,4.62E-04,1.81E-02,3.30E-01,1.10E+02,1.94E+02,1.15E+00,2.30E+01,1.30E-05,1.16E+00,2.43E+00,3.54E-01
"Porc, Label Rouge, système courette, à la ferme, France","Pig, Label Rouge, pig with run system, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,5.22E-01,4.92E+00,4.47E-08,4.32E-01,7.93E-03,5.11E-07,3.91E-08,2.44E-09,7.18E-02,4.46E-04,1.61E-02,3.12E-01,1.13E+02,1.84E+02,1.10E+00,2.21E+01,1.26E-05,1.60E+00,2.95E+00,3.65E-01
"Poule de réforme, conventionnel, intérieur, au sol, à la ferme, France","Cull hen, conventional, indoor system, non-cage, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,,,,,,,,,,,,,,,,,,,,
