,"Productions agricoles francaises conventionnelles
"Poule de réforme, conventionnel, intérieur, cage règles 2012, à la ferme, France","Cull hen, conventional, indoor production, cage 2012 rules, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,,,,,,,,,,,,,,,,,,,,
"Poule de réforme, conventionnel, intérieur, en cage, à la ferme, France","Cull hen, conventional, indoor system, cage, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,,,,,,,,,,,,,,,,,,,,
"Poule de réforme, conventionnel, moyenne nationale, à la ferme, France","Cull hen, conventional, national average, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,,,,,,,,,,,,,,,,,,,,
"Poule de réforme, conventionnel, système extérieur, à la ferme, France","Cull hen, conventional, outdoor system, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,,,,,,,,,,,,,,,,,,,,
"Poulet, conventionnel, à la ferme, France","Broiler, conventional, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,3.86E-01,1.86E+00,3.06E-08,1.21E-01,7.43E-03,4.90E-07,3.38E-08,2.54E-09,6.99E-02,3.78E-04,1.55E-02,3.11E-01,7.80E+01,1.62E+02,7.20E-01,1.13E+01,5.74E-06,5.27E-02,1.24E+00,5.72E-01
"Poulet, Label Rouge, à la ferme, France","Broiler, Label Rouge, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,4.64E-01,2.34E+00,5.83E-08,1.79E-01,1.06E-02,5.33E-07,3.34E-08,3.01E-09,7.84E-02,4.98E-04,1.96E-02,3.48E-01,9.88E+01,2.10E+02,1.31E+00,1.85E+01,7.81E-06,5.06E-02,1.87E+00,4.13E-01
"Poulet, moyenne nationale, à la ferme, France","Broiler, production mix, national average, at farm gate {FR} U",Elevage,Agricultural\Animal production\Avian\Transformation,3.96E-01,1.93E+00,3.40E-08,1.29E-01,7.83E-03,4.96E-07,3.41E-08,2.60E-09,7.10E-02,3.95E-04,1.61E-02,3.16E-01,8.03E+01,1.69E+02,8.03E-01,1.23E+01,6.00E-06,5.39E-02,1.32E+00,5.52E-01
"Production de racine d'endive conventionnelle, précoce, à la ferme, France","Chicory witloof, early, conventional, root production, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,1.74E-02,1.09E-01,2.56E-08,7.98E-03,2.64E-04,2.67E-09,2.55E-09,2.12E-10,3.19E-04,2.69E-05,1.52E-03,5.58E-04,1.04E+01,2.79E+01,3.61E-02,1.46E+00,1.05E-06,4.61E-05,1.08E-01,7.02E-04
"Production de racine d'endive conventionnelle, saison, à la ferme, France","Chicory witloof, season, conventional, root production, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,1.01E-02,6.52E-02,1.64E-08,4.23E-03,1.40E-04,1.37E-09,1.38E-09,1.28E-10,1.71E-04,1.57E-05,8.34E-04,3.02E-04,6.70E+00,1.84E+01,2.16E-02,6.99E-01,5.15E-07,1.76E-05,6.47E-02,4.45E-04
"Production de racine d'endive conventionnelle, tardive, à la ferme, France","Chicory witloof, late, conventional, root production, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,1.06E-02,6.39E-02,1.51E-08,4.04E-03,1.36E-04,1.31E-09,1.31E-09,1.28E-10,1.63E-04,1.78E-05,1.10E-03,2.88E-04,6.17E+00,2.21E+01,2.00E-02,6.77E-01,4.98E-07,1.68E-05,6.35E-02,4.11E-04
"Quinoa, conventionnel, à la ferme, France","Quinoa FR, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Cereals\Transformation,5.52E-01,6.11E+00,2.37E-08,6.24E-02,6.91E-03,1.09E-07,1.29E-07,2.91E-09,1.65E-02,4.20E-04,8.94E-02,6.42E-02,2.01E+01,2.56E+02,1.20E+01,1.10E+01,2.12E-05,7.46E-04,6.10E+00,2.06E-03
"Quinoa, conventionnel, à la ferme, France","Quinoa FR, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Cereals\Transformation,3.50E-01,1.70E+00,2.37E-08,6.24E-02,6.91E-03,1.09E-07,1.29E-07,2.91E-09,1.65E-02,4.20E-04,3.71E-02,6.42E-02,1.71E+01,2.64E+02,1.20E+01,1.10E+01,2.12E-05,7.46E-04,1.69E+00,2.06E-03
"Racines de chicorée, conventionnel, à la ferme, France","Chicory roots, conventional, at farm gate {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation\Seeds,1.25E-02,8.37E-02,5.14E-09,5.71E-03,3.10E-04,8.80E-09,1.46E-09,1.96E-10,1.11E-03,3.56E-05,8.60E-04,3.94E-03,1.21E+00,1.18E+01,4.74E-02,7.40E-01,9.21E-07,1.19E-04,8.35E-02,7.66E-05
"Raisin pour du jus, conventionnel, à la ferme, Etats-Unis","Grapefruit for juice, conventional, at farm gate {US} U",Culture,Agricultural\Plant production\Fruits\Transformation,3.77E-01,2.82E-01,1.50E-08,1.69E-02,1.20E-03,1.70E-08,3.05E-08,2.42E-10,2.72E-03,1.13E-04,2.83E-03,7.37E-03,1.97E+02,2.98E+01,3.54E+01,3.06E+00,1.10E-05,3.80E-04,2.82E-01,1.97E-04
"Raisin, intégré, mélange français, France","Grape, integrated, french mix {FR} U",Culture,Agricultural\Plant production,7.62E-02,3.41E-01,8.85E-09,2.89E-02,1.65E-03,4.39E-08,7.34E-08,2.09E-09,4.49E-03,1.50E-04,3.51E-03,1.81E-02,1.36E+01,5.55E+01,6.37E-02,3.77E+00,1.07E-05,8.54E-03,3.32E-01,7.94E-04
"Raisin, production intégrée, AOC Beaujolais, au vignoble, France","Grape, integrated, AOC, Beaujolais, at vineyard {FR} U",Culture,Agricultural\Plant production\Fruits\Transformation,1.32E-01,6.31E-01,2.35E-08,4.04E-02,2.91E-03,8.87E-08,9.36E-08,3.58E-09,8.03E-03,2.49E-04,2.51E-03,3.14E-02,3.82E+01,7.47E+01,1.11E-01,7.40E+00,2.13E-05,1.12E-02,6.19E-01,1.20E-03
"Raisin, production intégrée, mélange de variétés, Languedoc-Roussillon, au vignoble, France","Grape, integrated, variety mix, Languedoc-Roussillon, at vineyard {FR} U",Culture,Agricultural\Plant production\Fruits\Transformation,7.43E-02,3.32E-01,8.35E-09,2.86E-02,1.61E-03,4.24E-08,7.28E-08,2.04E-09,4.37E-03,1.46E-04,3.56E-03,1.77E-02,1.27E+01,5.50E+01,6.21E-02,3.65E+00,1.03E-05,8.47E-03,3.23E-01,7.81E-04
"Saithe, Pollachius virens, mer du Nord, chalut de fond, congelés, au débarquement, France","Saithe, Pollachius virens, NorthSea, Bottom Trawl, average, frozen, at landing {FR} U",Pêche,Agricultural\Animal production\Fish\Transformation,7.72E-01,4.62E+00,3.47E-07,3.44E-02,9.75E-02,1.02E-06,1.62E-08,2.63E-09,1.33E-01,1.37E-04,3.25E-02,3.54E-01,2.50E+01,3.74E+00,1.09E-01,5.66E+01,1.17E-05,8.99E-04,4.62E+00,1.78E-03
"Saithe, Pollachius virens, mer du Nord, chalut de fond, frais, au débarquement, Europe","Saithe, Pollachius virens, NorthSea, Bottom Trawl, average, fresh, at landing {EU} U",Pêche,Agricultural\Animal production\Fish\Transformation,3.97E-01,2.26E+00,8.27E-08,1.66E-02,5.03E-02,5.25E-07,8.84E-09,1.37E-09,6.85E-02,7.24E-05,1.68E-02,1.83E-01,1.30E+01,1.87E+00,5.16E-02,2.88E+01,7.58E-06,2.91E-04,2.26E+00,7.94E-04
"Sardine européenne,  Sardina pilchardus, atlantique centre est, senne, au débarquement, France","European Pilchard, Sardina pilchardus, ECA, Seine, average, at landing {FR} U",Pêche,Agricultural\Animal production\Fish\Transformation,2.76E-02,1.51E-01,3.18E-09,1.17E-03,3.38E-03,3.53E-08,9.16E-10,9.21E-11,4.62E-03,6.48E-06,1.13E-03,1.23E-02,9.28E-01,2.43E-01,5.30E-03,1.96E+00,1.16E-06,2.45E-05,1.51E-01,1.33E-04
"Sardine européenne, Sardina pilchardus, baie de Biscay, senne, au débarquement, France","European Pilchard, Sardina pilchardus, BBiscay, Seine, average, at landing {FR} U",Pêche,Agricultural\Animal production\Fish\Transformation,6.71E-02,3.72E-01,8.65E-09,3.10E-03,8.19E-03,8.53E-08,2.63E-09,2.22E-10,1.12E-02,1.81E-05,2.73E-03,2.97E-02,2.35E+00,4.07E-01,1.48E-02,4.80E+00,2.80E-06,7.37E-05,3.71E-01,1.48E-03
"Saumon issu d'aquaculture, conventionnel, à la ferme, Norvège","Salmon, farmed, conventional, at farm gate {NO} U",Pêche,Agricultural\Animal production\Fish\Transformation,3.10E-01,2.21E+00,1.61E-07,3.50E-01,1.11E-02,1.61E-07,4.37E-08,2.40E-09,1.98E-02,5.76E-04,3.73E-02,7.84E-02,4.97E+01,1.17E+02,4.94E-01,2.53E+01,2.39E-05,8.09E-03,1.79E+00,4.08E-01
"Soja, cut-off date 2008, à la ferme, Brésil","Soybean, cut-off date 2008 {BR}| market for soybean, without transport | Cut-off, U - Adapted from Ecoinvent",Culture,Others\Adapted from Ecoinvent cut-off U,8.69E-02,8.30E-01,7.35E-09,8.98E-03,1.47E-03,2.15E-08,2.33E-08,3.66E-10,2.53E-03,1.27E-04,9.01E-03,9.18E-03,7.51E+01,6.51E+00,1.03E-01,2.52E+00,3.60E-06,2.63E-04,4.02E-01,4.29E-01
"Soja, cut-off date 2020, à la ferme, Brésil","Soybean, cut-off date 2020 {BR}| market for soybean, without transport | Cut-off, U - Adapted from Ecoinvent",Culture,Others\Adapted from Ecoinvent cut-off U,1.15E-01,1.35E+00,6.68E-09,8.49E-03,2.45E-03,2.89E-08,3.16E-08,1.14E-09,3.16E-03,1.11E-04,9.65E-03,1.16E-02,9.50E+01,1.39E+01,1.02E-01,2.51E+00,3.46E-06,2.58E-04,4.13E-01,9.37E-01
"Soja, issu de zones non déforestées, à la ferme, Brésil","Soybean, not associated to deforestation {BR}| market for soybean, without transport | Cut-off, U - Adapted from Ecoinvent
",Culture,Others\Adapted from Ecoinvent cut-off U,8.04E-02,7.10E-01,7.51E-09,9.09E-03,1.25E-03,1.98E-08,2.15E-08,1.87E-10,2.38E-03,1.31E-04,8.86E-03,8.62E-03,7.05E+01,4.81E+00,1.04E-01,2.52E+00,3.63E-06,2.65E-04,3.99E-01,3.11E-01
"Soja, moyenne nationale, aliment pour animaux, à la ferme, France","Soybean, national average, animal feed, at farm gate {FR} U",Culture,Agricultural\Plant production\Legumes\Transformation,6.34E-02,4.59E-01,1.17E-08,6.52E-03,6.47E-04,1.27E-08,-2.19E-09,5.90E-10,1.91E-03,2.89E-04,9.15E-03,7.24E-03,5.99E+00,2.01E+02,3.22E-02,1.40E+00,1.11E-06,4.92E-05,2.22E-01,2.36E-01
"Sole commune, Solea solea, baie de Biscay, trémail, au débarquement, France","Common Sole, Solea solea, BBiscay, Trammel Net, average, at landing {FR} U",Pêche,Agricultural\Animal production\Fish\Transformation,4.51E-01,2.33E+00,5.13E-08,2.25E-02,4.75E-02,4.98E-07,4.48E-08,1.71E-09,6.53E-02,1.61E-04,1.59E-02,1.72E-01,1.82E+01,2.57E+00,2.07E-01,3.04E+01,5.43E-05,6.79E-04,2.32E+00,6.17E-03
"Sorgho ensilage, moyenne nationale, alimentation animale, à la ferme, France","Silage sorghum, national average, animal feed, at farm gate {FR} U",Culture,Agricultural\Plant production\Roughage\Transformation,3.46E-02,1.97E-01,5.80E-09,1.05E-02,5.80E-04,1.97E-08,1.10E-09,9.84E-10,3.04E-03,1.78E-04,3.18E-03,1.32E-02,3.14E+00,5.93E+01,9.46E-02,1.14E+00,7.99E-07,3.02E-05,1.27E-01,6.96E-02
"Sorgho, conventionnel, moyenne nationale, alimentation animale, à la ferme, France","Sorghum grain, conventional, national average, animal feed, at farm gate {FR} U",Culture,Agricultural\Plant production\Roughage\Transformation,5.36E-02,4.07E-01,1.08E-08,1.83E-02,8.62E-04,1.96E-08,1.56E-09,1.29E-09,3.04E-03,2.70E-04,4.83E-03,1.22E-02,5.84E+00,1.10E+02,2.20E-01,1.89E+00,1.34E-06,7.53E-05,2.79E-01,1.29E-01
"Taurillon allaitant, conventionnel, système d'engraissement, moins de 1.2 UGB par ha, à la ferme, France","Young suckler bull, conventional, fattening system, less than 1.2 LU per ha, at farm gate {FR} U",Elevage,Agricultural\Animal production\Bovine\Transformation,1.66E+00,1.79E+01,6.25E-08,3.83E-01,2.49E-02,1.65E-06,2.53E-07,7.65E-09,2.46E-01,8.37E-04,4.40E-02,1.09E+00,9.87E+01,1.47E+03,1.19E+00,2.77E+01,2.21E-05,1.43E+01,4.26E+00,-7.35E-01
"Taurillon allaitant, conventionnel, système d'engraissement, plus de 1.2 UGB par ha, à la ferme, France","Young suckler bull, conventional, fattening system, more than 1.2 LU per ha, at farm gate {FR} U",Elevage,Agricultural\Animal production\Bovine\Transformation,1.49E+00,1.58E+01,6.98E-08,3.32E-01,2.37E-02,1.54E-06,2.30E-07,6.15E-09,2.30E-01,6.32E-04,5.39E-02,1.02E+00,1.19E+02,7.93E+02,1.07E+00,2.81E+01,1.83E-05,1.12E+01,4.05E+00,5.76E-01
"Taurillon laitier, conventionnel, système d'engraissement, à la ferme, France","Young dairy bull, conventional, fattening system, at farm gate {FR} U",Elevage,Agricultural\Animal production\Bovine\Transformation,7.28E-01,7.77E+00,4.49E-08,2.23E-01,1.27E-02,7.00E-07,7.89E-08,3.69E-09,1.03E-01,5.21E-04,2.49E-02,4.45E-01,1.27E+02,2.44E+02,7.78E-01,1.77E+01,1.86E-05,4.54E+00,2.19E+00,1.04E+00
"Thon albacore, Thunnus alalunga, atlantique nord est, chalut pélagique, au débarquement, France","Albacore, Thunnus alalunga, NEA, Pelagic trawl, average, at landing {FR} U",Pêche,Agricultural\Animal production\Fish\Transformation,8.14E-01,4.60E+00,1.03E-07,3.08E-02,1.05E-01,1.09E-06,1.77E-08,2.63E-09,1.43E-01,1.17E-04,3.50E-02,3.82E-01,2.66E+01,3.77E+00,9.92E-02,5.96E+01,9.48E-06,5.58E-04,4.60E+00,3.25E-03
"Thon Albacore, Thunnus albacares, atlantique centre est, senne, au débarquement, côte d'Ivoire","Yellowfin Tuna, Thunnus albacares, ECA, Seine, average, at landing {CI} U",Pêche,Agricultural\Animal production\Fish\Transformation,3.65E-01,2.07E+00,4.30E-08,2.03E-02,4.59E-02,4.78E-07,1.05E-08,1.27E-09,6.25E-02,8.04E-05,1.53E-02,1.67E-01,1.22E+01,1.86E+00,7.85E-02,2.67E+01,8.30E-06,3.74E-04,2.07E+00,8.03E-04
"Thon Listao, Katsuwonus pelamis, atlantique centre est, senne, au débarquement, côte d'Ivoire","Skipjack Tuna, Katsuwonus pelamis, ECA, Seine, average, at landing {CI} U",Pêche,Agricultural\Animal production\Fish\Transformation,3.63E-01,2.06E+00,4.27E-08,1.97E-02,4.56E-02,4.76E-07,1.03E-08,1.27E-09,6.22E-02,7.87E-05,1.52E-02,1.66E-01,1.21E+01,1.84E+00,7.69E-02,2.65E+01,8.12E-06,3.64E-04,2.06E+00,7.90E-04
"Thon rouge,  Thunnus thynnus, méditerrannée, palangre, au débarquement, France","Bluefin Tuna, Thunnus thynnus, MedSea, Longline, average, at landing {FR} U",Pêche,Agricultural\Animal production\Fish\Transformation,3.95E-01,1.91E+00,4.16E-08,2.99E-02,3.59E-02,3.83E-07,4.94E-08,1.66E-09,5.05E-02,3.74E-04,1.20E-02,1.30E-01,1.54E+01,3.79E+00,1.76E-01,2.43E+01,7.32E-05,1.38E-03,1.88E+00,2.21E-02
"Thon rouge, Thunnus thynnus, méditerrannée, senne, à la ferme, France","Bluefin Tuna, Thunnus thynnus, MedSea, Seine, average, at cage gate {FR} U",Pêche,Agricultural\Animal production\Fish\Transformation,2.47E-01,1.12E+00,2.68E-08,2.55E-02,1.93E-02,2.08E-07,3.51E-08,1.33E-09,2.75E-02,2.98E-04,6.46E-03,6.95E-02,1.10E+01,2.61E+00,1.62E-01,1.42E+01,5.97E-05,8.10E-04,1.11E+00,1.32E-02
"Tomate conventionnelle, calibre inermédiaire, sol sous abri non chauffé, à la ferme, France","Tomato, medium size, conventional, soil based, non-heated greenhouse, at greenhouse {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,2.05E-02,1.60E-01,5.18E-09,3.00E-02,4.98E-04,1.00E-08,9.83E-09,2.48E-10,1.20E-03,2.35E-05,7.34E-04,4.63E-03,1.35E+00,2.34E+00,2.55E-01,2.82E+00,1.59E-06,8.79E-04,1.59E-01,1.77E-04
"Tomate conventionnelle, calibre intermédiaire, sous abri chauffé, à la ferme, France","Tomato, medium size, conventional, heated greenhouse, at greenhouse {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,1.25E-01,1.82E+00,7.55E-08,1.19E-01,4.01E-03,4.47E-08,6.66E-09,6.17E-10,4.12E-03,3.99E-04,2.10E-03,1.06E-02,4.52E+00,2.81E+00,2.42E-01,2.69E+01,4.18E-06,5.11E-04,1.82E+00,3.60E-04
"Tomate conventionnelle, panier moyen, serre chauffée, moyenne nationale, à la ferme, France","Tomato, average basket, conventional, heated greenhouse, national average, at greenhouse {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,1.77E-01,2.57E+00,1.07E-07,1.68E-01,5.66E-03,6.32E-08,9.40E-09,8.72E-10,5.82E-03,5.63E-04,2.96E-03,1.50E-02,6.38E+00,2.91E+00,3.42E-01,3.80E+01,5.90E-06,7.22E-04,2.57E+00,5.08E-04
"Tomate conventionnelle, panier moyen, sol sous abri non chauffé, moyenne nationale, à la ferme, France","Tomato, average basket, conventional, soil based, non-heated greenhouse, at greenhouse {FR} U",Culture,Agricultural\Plant production\Vegetables\Transformation,2.13E-02,1.66E-01,5.38E-09,3.11E-02,5.17E-04,1.04E-08,1.03E-08,2.58E-10,1.25E-03,2.44E-05,7.66E-04,4.80E-03,1.40E+00,2.43E+00,2.65E-01,2.92E+00,1.65E-06,9.11E-04,1.65E-01,1.83E-04
"Tourteau, 1 kg de produit, au débarquement, Angleterre","Brown crab, 1 kg of product, at landing {GB} U",Pêche,Agricultural\Animal production\Seafood\Transformation,8.50E-01,4.89E+00,2.16E-07,3.21E-01,6.41E-02,6.93E-07,9.48E-08,6.78E-09,8.72E-02,1.41E-03,2.07E-02,2.22E-01,4.15E+01,1.42E+01,3.32E-01,7.06E+01,1.69E-04,9.71E-02,4.77E+00,2.42E-02
"Tourteau, 1 kg de produit, au débarquement, France","Brown crab, 1 kg of product, at landing {FR} U",Pêche,Agricultural\Animal production\Seafood\Transformation,4.85E-01,2.72E+00,1.22E-07,3.67E-01,3.60E-02,3.92E-07,5.33E-08,3.82E-09,4.90E-02,7.93E-04,1.17E-02,1.25E-01,2.34E+01,7.33E+00,2.30E-01,4.34E+01,9.50E-05,5.46E-02,2.65E+00,1.35E-02
"Tourteau, 1 kg de produit, au débarquement, Irlande","Brown crab, 1 kg of product, at landing {IE} U",Pêche,Agricultural\Animal production\Seafood\Transformation,7.53E-01,4.27E+00,1.89E-07,1.73E-01,5.73E-02,6.21E-07,8.47E-08,6.07E-09,7.81E-02,1.26E-03,1.86E-02,1.98E-01,3.71E+01,1.12E+01,2.85E-01,6.01E+01,1.52E-04,8.73E-02,4.16E+00,2.16E-02
"Triticale, conventionnel, moyenne nationale, alimentation animale, à la ferme, production, France","Triticale grain, conventional, national average, animal feed, at farm gate, production {FR} U",Culture,Agricultural\Plant production\Cereals\Transformation,6.82E-02,5.49E-01,9.07E-09,1.03E-02,1.77E-03,3.60E-08,8.52E-09,9.81E-10,5.96E-03,1.71E-04,7.21E-03,2.65E-02,2.82E+00,1.05E+02,8.99E-02,2.41E+00,1.64E-06,1.25E-04,4.26E-01,1.23E-01
"Truie de réforme, conventionnel, Cahier des charges Porc bien-être, à la ferme, France","Cull sow, Conventional, Porc Bien Etre, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,1.55E+00,1.21E+01,1.22E-07,1.96E+00,2.24E-02,1.68E-06,1.24E-07,8.07E-09,2.39E-01,1.43E-03,5.16E-02,1.04E+00,2.10E+02,6.43E+02,3.02E+00,7.33E+01,3.70E-05,6.42E+00,4.83E+00,8.19E-01
"Truie de réforme, conventionnel, fourniture d'aliments à la ferme, France","Cull sow, conventional, on-farm feed supply, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,1.76E+00,1.18E+01,1.22E-07,1.96E+00,2.42E-02,2.04E-06,1.07E-07,1.04E-08,2.95E-01,1.68E-03,6.46E-02,1.29E+00,2.12E+02,8.31E+02,2.61E+00,7.45E+01,3.87E-05,5.07E+00,5.58E+00,1.20E+00
"Truie de réforme, conventionnel, moyenne nationale, à la ferme, France","Cull sow, conventional, national average, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,1.71E+00,1.24E+01,1.63E-07,2.79E+00,2.64E-02,1.73E-06,1.41E-07,9.95E-09,2.43E-01,1.76E-03,5.62E-02,1.06E+00,2.94E+02,7.35E+02,4.10E+00,1.03E+02,5.54E-05,5.11E+00,6.28E+00,1.05E+00
"Truie de réforme, Label Rouge, moyenne nationale (50% courette, 50% plein air), à la ferme, France","Cull sow, Label Rouge, national average, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,1.92E+00,1.41E+01,1.75E-07,3.18E+00,2.72E-02,2.00E-06,1.53E-07,1.03E-08,2.82E-01,1.85E-03,5.99E-02,1.23E+00,3.10E+02,7.61E+02,4.45E+00,1.14E+02,6.02E-05,6.13E+00,6.90E+00,1.08E+00
"Truie de réforme, Label Rouge, système courette, à la ferme, France","Cull sow, Label Rouge, pig with run system, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,1.90E+00,1.45E+01,1.71E-07,2.99E+00,2.68E-02,1.97E-06,1.50E-07,1.01E-08,2.78E-01,1.81E-03,5.78E-02,1.21E+00,3.06E+02,7.44E+02,4.30E+00,1.09E+02,5.87E-05,6.30E+00,7.10E+00,1.07E+00
"Truie de réforme, Label Rouge, système plein air, à la ferme, France","Cull sow, Label Rouge, outdoor system, at farm gate {FR} U",Elevage,Agricultural\Animal production\Porcine\Transformation,1.95E+00,1.37E+01,1.78E-07,3.37E+00,2.75E-02,2.03E-06,1.56E-07,1.06E-08,2.87E-01,1.90E-03,6.21E-02,1.25E+00,3.13E+02,7.79E+02,4.60E+00,1.18E+02,6.17E-05,5.96E+00,6.70E+00,1.09E+00
"Vache allaitante de réforme, conventionnel, vache allaitante système, moins de 1.2 UGB par ha, à la ferme, France","Suckler cull cow, conventional, suckler cow system, less than 1.2 LU per ha, at farm gate {FR} U",Elevage,Agricultural\Animal production\Bovine\Transformation,1.87E+00,1.97E+01,5.12E-08,4.36E-01,2.80E-02,1.88E-06,3.22E-07,8.80E-09,2.79E-01,8.21E-04,4.65E-02,1.24E+00,4.81E+01,2.02E+03,1.14E+00,2.93E+01,2.17E-05,1.67E+01,4.77E+00,-1.73E+00
"Vache allaitante de réforme, conventionnel, vache allaitante système, plus de 1.2 UGB par ha, à la ferme, France","Suckler cull cow, conventional, suckler cow system, more than 1.2 LU per ha, at farm gate {FR} U",Elevage,Agricultural\Animal production\Bovine\Transformation,1.58E+00,1.67E+01,6.27E-08,3.87E-01,2.40E-02,1.67E-06,2.63E-07,5.77E-09,2.48E-01,4.70E-04,5.76E-02,1.11E+00,5.00E+01,9.78E+02,1.39E+00,2.94E+01,1.45E-05,1.23E+01,4.27E+00,1.56E-01
"Vache de réforme, conventionnel, système laitier de montagne, nourri à l'herbe, à la ferme, France","Cull cow, conventional, highland milk system, grass fed, at farm gate {FR} U",Elevage,Agricultural\Animal production\Bovine\Transformation,1.30E+00,1.48E+01,4.07E-08,1.79E-01,1.98E-02,1.30E-06,1.93E-07,5.48E-09,1.93E-01,5.40E-04,2.90E-02,8.56E-01,3.29E+01,1.22E+03,9.05E-01,2.11E+01,1.51E-05,1.21E+01,3.67E+00,-1.03E+00
"Vache de réforme, conventionnel, système laitier de plaine, ensillage de maïs 10 à 30%, à la ferme, France","Cull cow, conventional, lowland milk system, silage maize 10 to 30%, at farm gate {FR} U",Elevage,Agricultural\Animal production\Bovine\Transformation,1.06E+00,1.16E+01,4.92E-08,1.77E-01,1.59E-02,1.10E-06,1.55E-07,4.24E-09,1.63E-01,4.52E-04,3.53E-02,7.21E-01,6.37E+01,5.82E+02,1.40E+00,1.82E+01,1.62E-05,8.30E+00,2.84E+00,4.20E-01
"Vache de réforme, conventionnel, système laitier de plaine, ensillage de maïs 5 à 10%, à la ferme, France","Cull cow, conventional, lowland milk system, silage maize 5 to 10%, at farm gate {FR} U",Elevage,Agricultural\Animal production\Bovine\Transformation,1.32E+00,1.31E+01,3.35E-08,1.73E-01,1.80E-02,1.51E-06,2.49E-07,5.50E-09,2.24E-01,3.87E-04,4.11E-02,9.95E-01,3.09E+01,7.92E+02,5.90E-01,1.75E+01,1.91E-05,9.95E+00,2.95E+00,1.50E-01
"Vache de réforme, conventionnel, système laitier de plaine, ensillage de maïs plus de 30%, à la ferme, France","Cull cow, conventional, lowland milk system, silage maize more than 30%, at farm gate {FR} U",Elevage,Agricultural\Animal production\Bovine\Transformation,8.31E-01,9.16E+00,3.95E-08,1.40E-01,1.38E-02,8.21E-07,1.25E-07,3.58E-09,1.22E-01,3.78E-04,3.02E-02,5.41E-01,5.03E+01,5.16E+02,9.62E-01,1.52E+01,1.37E-05,6.43E+00,2.29E+00,4.30E-01
"Veau conventionnel, système d'engraissement, système laitier de plaine, à la ferme, France","Veal, conventional, fattening system, calves from lowland milk system, at farm gate {FR} U",Elevage,Agricultural\Animal production\Bovine\Transformation\Production stages,1.17E+00,1.27E+01,1.35E-07,6.75E-01,2.16E-02,1.03E-06,1.41E-07,6.56E-09,1.49E-01,8.68E-04,4.02E-02,6.46E-01,1.72E+02,5.94E+02,1.69E+00,5.39E+01,2.28E-05,7.03E+00,4.49E+00,1.17E+00